cod,nume,cod_name,tip,sirsup,regiune,judet
43 457,VALEA CÃLMÃŢUIULUI,siruta,19,43 411,2,9
42 824,BÃRÃGANUL,siruta,3,92,2,9
42 833,BÃRÃGANUL,siruta,22,42 824,2,9
42 842,BERTEŞTII DE JOS,siruta,3,92,2,9
42 851,BERTEŞTII DE JOS,siruta,22,42 842,2,9
42 860,BERTEŞTII DE SUS,siruta,23,42 842,2,9
42 879,GURA CÃLMÃŢUI,siruta,23,42 842,2,9
42 888,GURA GÂRLUŢEI,siruta,23,42 842,2,9
42 897,NICOLEŞTI,siruta,23,42 842,2,9
42 904,SPIRU HARET,siruta,23,42 842,2,9
42 913,BORDEI VERDE,siruta,3,92,2,9
42 922,BORDEI VERDE,siruta,22,42 913,2,9
42 931,CONSTANTIN GABRIELESCU,siruta,23,42 913,2,9
42 940,FILIU,siruta,23,42 913,2,9
42 959,LIŞCOTEANCA,siruta,23,42 913,2,9
44 560,CAZASU,siruta,3,92,2,9
44 275,CAZASU,siruta,22,44 560,2,9
42 708,CHIŞCANI,siruta,3,92,2,9
42 717,CHIŞCANI,siruta,22,42 708,2,9
42 726,LACU SÃRAT,siruta,23,42 708,2,9
42 735,VÃRSÃTURA,siruta,23,42 708,2,9
42 968,CIOCILE,siruta,3,92,2,9
42 977,CIOCILE,siruta,22,42 968,2,9
43 000,CHICHINEŢU,siruta,23,42 968,2,9
42 986,CHIOIBAŞEŞTI,siruta,23,42 968,2,9
42 995,ODÃIENI,siruta,23,42 968,2,9
43 019,CIREŞU,siruta,3,92,2,9
43 028,CIREŞU,siruta,22,43 019,2,9
43 037,BATOGU,siruta,23,43 019,2,9
43 046,IONEŞTI,siruta,23,43 019,2,9
43 055,SCÃRLÃTEŞTI,siruta,23,43 019,2,9
43 064,VULTURENI,siruta,23,43 019,2,9
43 073,DUDEŞTI,siruta,3,92,2,9
43 082,DUDEŞTI,siruta,22,43 073,2,9
43 091,BUMBÃCARI,siruta,23,43 073,2,9
43 108,TÃTARU,siruta,23,43 073,2,9
43 117,FRECÃŢEI,siruta,3,92,2,9
43 126,FRECÃŢEI,siruta,22,43 117,2,9
43 135,AGAUA,siruta,23,43 117,2,9
43 144,CISTIA,siruta,23,43 117,2,9
43 153,SALCIA,siruta,23,43 117,2,9
43 162,STOIENEŞTI,siruta,23,43 117,2,9
43 171,TITCOV,siruta,23,43 117,2,9
43 180,GALBENU,siruta,3,92,2,9
43 199,GALBENU,siruta,22,43 180,2,9
43 206,DROGU,siruta,23,43 180,2,9
43 215,PÂNTECANI,siruta,23,43 180,2,9
43 224,SÃTUC,siruta,23,43 180,2,9
43 233,ZAMFIREŞTI,siruta,23,43 180,2,9
43 242,GEMENELE,siruta,3,92,2,9
43 251,GEMENELE,siruta,22,43 242,2,9
43 260,GÃVANI,siruta,23,43 242,2,9
43 279,GRADIŞTEA,siruta,3,92,2,9
43 288,GRADIŞTEA,siruta,22,43 279,2,9
43 297,IBRIANU,siruta,23,43 279,2,9
43 304,MARALOIU,siruta,23,43 279,2,9
43 313,GROPENI,siruta,3,92,2,9
43 322,GROPENI,siruta,22,43 313,2,9
43 466,JIRLÃU,siruta,3,92,2,9
43 475,JIRLÃU,siruta,22,43 466,2,9
43 484,BRÃDEANCA,siruta,23,43 466,2,9
43 493,MÃRAŞU,siruta,3,92,2,9
43 509,MÃRAŞU,siruta,22,43 493,2,9
43 518,BÃNDOIU,siruta,23,43 493,2,9
43 527,MÃGURENI,siruta,23,43 493,2,9
43 536,NEDEICU,siruta,23,43 493,2,9
43 545,PLOPI,siruta,23,43 493,2,9
43 554,ŢÃCÃU,siruta,23,43 493,2,9
43 563,MÃXINENI,siruta,3,92,2,9
43 572,MÃXINENI,siruta,22,43 563,2,9
43 581,CORBU NOU,siruta,23,43 563,2,9
43 590,CORBU VECHI,siruta,23,43 563,2,9
43 607,LATINU,siruta,23,43 563,2,9
43 616,VOINEŞTI,siruta,23,43 563,2,9
43 625,MIRCEA VODÃ,siruta,3,92,2,9
43 634,MIRCEA VODÃ,siruta,22,43 625,2,9
43 643,DEDULEŞTI,siruta,23,43 625,2,9
43 652,MOVILA MIRESII,siruta,3,92,2,9
43 661,MOVILA MIRESII,siruta,22,43 652,2,9
43 670,ESNA,siruta,23,43 652,2,9
43 689,ŢEPEŞ VODÃ,siruta,23,43 652,2,9
43 698,RACOVIŢÃ,siruta,3,92,2,9
43 705,RACOVIŢÃ,siruta,22,43 698,2,9
43 714,CORBENI,siruta,23,43 698,2,9
43 723,CUSTURA,siruta,23,43 698,2,9
43 732,RÂMNICELU,siruta,3,92,2,9
43 741,RÂMNICELU,siruta,22,43 732,2,9
43 750,BOARCA,siruta,23,43 732,2,9
43 769,CONSTANTINEŞTI,siruta,23,43 732,2,9
43 778,MIHAIL KOGÃLNICEANU,siruta,23,43 732,2,9
43 787,ROMANU,siruta,3,92,2,9
43 796,ROMANU,siruta,22,43 787,2,9
43 803,OANCEA,siruta,23,43 787,2,9
43 812,ROŞIORI,siruta,3,92,2,9
43 821,ROŞIORI,siruta,22,43 812,2,9
43 830,COLŢEA,siruta,23,43 812,2,9
43 849,FLORICA,siruta,23,43 812,2,9
43 858,PRIBEAGU,siruta,23,43 812,2,9
43 867,SALCIA TUDOR,siruta,3,92,2,9
43 876,SALCIA TUDOR,siruta,22,43 867,2,9
43 885,ARICIU,siruta,23,43 867,2,9
43 894,CUZA VODÃ,siruta,23,43 867,2,9
43 901,GULIANCA,siruta,23,43 867,2,9
43 910,OLÃNEASCA,siruta,23,43 867,2,9
43 929,SCORŢARU NOU,siruta,3,92,2,9
43 938,SCORŢARU NOU,siruta,22,43 929,2,9
43 947,DEŞIRAŢI,siruta,23,43 929,2,9
43 956,GURGUIEŢI,siruta,23,43 929,2,9
43 965,NICOLAE BÃLCESCU,siruta,23,43 929,2,9
43 974,PITULAŢI,siruta,23,43 929,2,9
43 983,SIHLEANU,siruta,23,43 929,2,9
43 992,SILIŞTEA,siruta,3,92,2,9
44 006,SILIŞTEA,siruta,22,43 992,2,9
44 015,COTU LUNG,siruta,23,43 992,2,9
44 024,COTU MIHALEA,siruta,23,43 992,2,9
44 033,MÃRTÃCEŞTI,siruta,23,43 992,2,9
44 042,MUCHEA,siruta,23,43 992,2,9
44 051,VAMEŞU,siruta,23,43 992,2,9
44 060,STÃNCUŢA,siruta,3,92,2,9
44 079,STÃNCUŢA,siruta,22,44 060,2,9
44 088,CUZA VODÃ,siruta,23,44 060,2,9
44 097,POLIZEŞTI,siruta,23,44 060,2,9
44 104,STANCA,siruta,23,44 060,2,9
44 113,SURDILA-GÃISEANCA,siruta,3,92,2,9
44 122,SURDILA-GÃISEANCA,siruta,22,44 113,2,9
44 131,FILIPEŞTI,siruta,23,44 113,2,9
42 771,SURDILA-GRECI,siruta,3,92,2,9
42 780,SURDILA-GRECI,siruta,22,42 771,2,9
42 799,BRATEŞU VECHI,siruta,23,42 771,2,9
42 806,FÃUREI SAT,siruta,23,42 771,2,9
42 815,HORIA,siruta,23,42 771,2,9
44 140,ŞUŢEŞTI,siruta,3,92,2,9
44 159,ŞUŢEŞTI,siruta,22,44 140,2,9
44 168,MIHAIL KOGÃLNICEANU,siruta,23,44 140,2,9
44 177,TICHILEŞTI,siruta,3,92,2,9
44 186,TICHILEŞTI,siruta,22,44 177,2,9
44 195,ALBINA,siruta,23,44 177,2,9
44 202,TRAIAN,siruta,3,92,2,9
44 211,TRAIAN,siruta,22,44 202,2,9
44 220,CÃLDÃRUŞA,siruta,23,44 202,2,9
44 239,SILISTRARU,siruta,23,44 202,2,9
44 248,URLEASCA,siruta,23,44 202,2,9
44 257,TUDOR VLADIMIRESCU,siruta,3,92,2,9
44 266,TUDOR VLADIMIRESCU,siruta,22,44 257,2,9
44 284,COMÃNEASCA,siruta,23,44 257,2,9
44 293,SCORŢARU VECHI,siruta,23,44 257,2,9
44 300,TUFEŞTI,siruta,3,92,2,9
44 319,TUFEŞTI,siruta,22,44 300,2,9
44 328,ULMU,siruta,3,92,2,9
44 337,ULMU,siruta,22,44 328,2,9
44 346,JUGUREANU,siruta,23,44 328,2,9
44 355,UNIREA,siruta,3,92,2,9
44 364,UNIREA,siruta,22,44 355,2,9
44 373,MOROTEŞTI,siruta,23,44 355,2,9
44 382,VALEA CÂNEPII,siruta,23,44 355,2,9
44 391,VÃDENI,siruta,3,92,2,9
44 408,VÃDENI,siruta,22,44 391,2,9
44 417,BALDOVINEŞTI,siruta,23,44 391,2,9
44 426,PIETROIU,siruta,23,44 391,2,9
44 435,VICTORIA,siruta,3,92,2,9
44 444,VICTORIA,siruta,22,44 435,2,9
44 453,MIHAI BRAVU,siruta,23,44 435,2,9
44 462,VIŞANI,siruta,3,92,2,9
44 471,VIŞANI,siruta,22,44 462,2,9
44 480,CÂINENI-BÃI,siruta,23,44 462,2,9
44 499,PLÃSOIU,siruta,23,44 462,2,9
44 505,VIZIRU,siruta,3,92,2,9
44 514,VIZIRU,siruta,22,44 505,2,9
44 523,LANURILE,siruta,23,44 505,2,9
44 532,ZÃVOAIA,siruta,3,92,2,9
44 541,ZÃVOAIA,siruta,22,44 532,2,9
44 550,DUDESCU,siruta,23,44 532,2,9
44 818,MUNICIPIUL BUZÃU,siruta,1,109,2,10
44 827,BUZÃU,siruta,9,44 818,2,10
44 845,MUNICIPIUL RÂMNICU SÃRAT,siruta,4,109,2,10
44 854,RÂMNICU SÃRAT,siruta,9,44 845,2,10
47 916,ORAŞ NEHOIU,siruta,2,109,2,10
47 925,NEHOIU,siruta,17,47 916,2,10
47 934,BÂSCA ROZILEI,siruta,19,47 916,2,10
47 943,CHIRLEŞTI,siruta,19,47 916,2,10
47 952,CURMÃTURA,siruta,19,47 916,2,10
47 961,LUNCA PRIPORULUI,siruta,19,47 916,2,10
47 970,MLÃJET,siruta,19,47 916,2,10
47 989,NEHOIAŞU,siruta,19,47 916,2,10
47 998,PÃLTINENI,siruta,19,47 916,2,10
48 003,STÃNILA,siruta,19,47 916,2,10
48 012,VINEŢIŞU,siruta,19,47 916,2,10
48 325,ORAŞ PÃTÂRLAGELE,siruta,2,109,2,10
48 334,PÃTÂRLAGELE,siruta,17,48 325,2,10
48 343,CALEA CHIOJDULUI,siruta,19,48 325,2,10
48 352,CRÂNG,siruta,19,48 325,2,10
48 361,FUNDÃTURILE,siruta,19,48 325,2,10
48 370,GORNET,siruta,19,48 325,2,10
48 389,LUNCA,siruta,19,48 325,2,10
48 405,MÃNÃSTIREA,siruta,19,48 325,2,10
48 398,MÃRUNŢIŞU,siruta,19,48 325,2,10
48 414,MUŞCEL,siruta,18,48 325,2,10
48 423,POIENILE,siruta,18,48 325,2,10
48 432,SIBICIU DE SUS,siruta,18,48 325,2,10
48 441,STROEŞTI,siruta,18,48 325,2,10
48 450,VALEA LUPULUI,siruta,18,48 325,2,10
48 469,VALEA SIBICIULUI,siruta,18,48 325,2,10
48 478,VALEA VIEI,siruta,18,48 325,2,10
48 744,ORAŞ POGOANELE,siruta,2,109,2,10
48 753,POGOANELE,siruta,17,48 744,2,10
48 762,CÃLDÃRÃŞTI,siruta,18,48 744,2,10
44 863,AMARU,siruta,3,109,2,10
44 872,AMARU,siruta,22,44 863,2,10
44 881,CÂMPENI,siruta,23,44 863,2,10
44 890,DULBANU,siruta,23,44 863,2,10
44 907,LACU SINAIA,siruta,23,44 863,2,10
44 916,LUNCA,siruta,23,44 863,2,10
44 925,SCORŢEANCA,siruta,23,44 863,2,10
44 934,BALTA ALBÃ,siruta,3,109,2,10
44 943,BALTA ALBÃ,siruta,22,44 934,2,10
44 952,AMARA,siruta,23,44 934,2,10
44 961,BÃILE,siruta,23,44 934,2,10
44 970,STÃVÃRÃŞTI,siruta,23,44 934,2,10
44 989,BÃLÃCEANU,siruta,3,109,2,10
44 998,BÃLÃCEANU,siruta,22,44 989,2,10
45 003,BECENI,siruta,3,109,2,10
45 012,BECENI,siruta,22,45 003,2,10
45 021,ARBÃNAŞI,siruta,23,45 003,2,10
45 030,CÃRPINIŞTEA,siruta,23,45 003,2,10
45 049,DOGARI,siruta,23,45 003,2,10
45 058,FLOREŞTI,siruta,23,45 003,2,10
45 067,GURA DIMIENII,siruta,23,45 003,2,10
45 076,IZVORU DULCE,siruta,23,45 003,2,10
45 085,MÃRGÃRIŢI,siruta,23,45 003,2,10
45 094,VALEA PÃRULUI,siruta,23,45 003,2,10
45 101,BERCA,siruta,3,109,2,10
45 110,BERCA,siruta,22,45 101,2,10
45 129,BÃCENI,siruta,23,45 101,2,10
45 138,COJANU,siruta,23,45 101,2,10
45 147,JOSENI,siruta,23,45 101,2,10
45 156,MÂNÃSTIREA RÃTEŞTI,siruta,23,45 101,2,10
45 165,PÂCLELE,siruta,23,45 101,2,10
45 174,PLEŞCOI,siruta,23,45 101,2,10
45 183,PLEŞEŞTI,siruta,23,45 101,2,10
45 192,RÃTEŞTI,siruta,23,45 101,2,10
45 209,SÃTUC,siruta,23,45 101,2,10
45 218,TÂŢÂRLIGU,siruta,23,45 101,2,10
45 227,VALEA NUCULUI,siruta,23,45 101,2,10
45 236,VIFORÂTA,siruta,23,45 101,2,10
45 245,BISOCA,siruta,3,109,2,10
45 254,BISOCA,siruta,22,45 245,2,10
45 263,BÃLTÃGARI,siruta,23,45 245,2,10
45 272,LACURILE,siruta,23,45 245,2,10
45 281,LOPÃTÃREASA,siruta,23,45 245,2,10
45 290,PLEŞI,siruta,23,45 245,2,10
45 307,RECEA,siruta,23,45 245,2,10
45 316,SÃRILE,siruta,23,45 245,2,10
45 325,ŞINDRILA,siruta,23,45 245,2,10
45 334,BLÃJANI,siruta,3,109,2,10
45 343,BLÃJANI,siruta,22,45 334,2,10
45 352,SOREŞTI,siruta,23,45 334,2,10
45 361,BOLDU,siruta,3,109,2,10
45 370,BOLDU,siruta,22,45 361,2,10
45 389,BOZIORU,siruta,3,109,2,10
45 398,BOZIORU,siruta,22,45 389,2,10
45 405,BUDUILE,siruta,23,45 389,2,10
45 414,FIŞICI,siruta,23,45 389,2,10
45 423,GÃVANELE,siruta,23,45 389,2,10
45 432,GRESIA,siruta,23,45 389,2,10
45 441,IZVOARELE,siruta,23,45 389,2,10
45 450,NUCU,siruta,23,45 389,2,10
45 469,SCÃENI,siruta,23,45 389,2,10
45 478,ULMET,siruta,23,45 389,2,10
45 487,VÃVÃLUCILE,siruta,23,45 389,2,10
45 496,BRÃDEANU,siruta,3,109,2,10
45 502,BRÃDEANU,siruta,22,45 496,2,10
45 511,MITROPOLIA,siruta,23,45 496,2,10
45 520,SMÂRDAN,siruta,23,45 496,2,10
45 539,BRÃEŞTI,siruta,3,109,2,10
45 548,BRÃEŞTI,siruta,22,45 539,2,10
45 557,BRÃTILEŞTI,siruta,23,45 539,2,10
45 566,GOIDEŞTI,siruta,23,45 539,2,10
45 575,IVÃNEŢU,siruta,23,45 539,2,10
45 593,PÂRSCOVELU,siruta,23,45 539,2,10
45 584,PINU,siruta,23,45 539,2,10
45 600,RUGINOASA,siruta,23,45 539,2,10
45 619,BREAZA,siruta,3,109,2,10
45 628,BREAZA,siruta,22,45 619,2,10
45 637,BÃDENI,siruta,23,45 619,2,10
45 646,GRECEANCA,siruta,23,45 619,2,10
45 655,VÃLEANCA-VILÃNEŞTI,siruta,23,45 619,2,10
45 664,VISPEŞTI,siruta,23,45 619,2,10
45 673,BUDA,siruta,3,109,2,10
45 682,BUDA,siruta,22,45 673,2,10
45 691,ALEXANDRU ODOBESCU,siruta,23,45 673,2,10
45 708,DÃNULEŞTI,siruta,23,45 673,2,10
45 717,MUCEŞTI-DÃNULEŞTI,siruta,23,45 673,2,10
45 726,SPIDELE,siruta,23,45 673,2,10
45 735,TOROPÃLEŞTI,siruta,23,45 673,2,10
45 744,VALEA LARGÃ,siruta,23,45 673,2,10
45 815,C.A. ROSETTI,siruta,3,109,2,10
45 824,C.A. ROSETTI,siruta,22,45 815,2,10
45 833,BÃLTENI,siruta,23,45 815,2,10
45 842,BÂLHACU,siruta,23,45 815,2,10
45 851,COTU CIORII,siruta,23,45 815,2,10
45 860,LUNCA,siruta,23,45 815,2,10
45 879,VIZIRENI,siruta,23,45 815,2,10
45 753,CALVINI,siruta,3,109,2,10
45 762,CALVINI,siruta,22,45 753,2,10
45 771,BÂSCENII DE JOS,siruta,23,45 753,2,10
45 780,BÂSCENII DE SUS,siruta,23,45 753,2,10
45 799,FRÃSINET,siruta,23,45 753,2,10
45 806,OLARI,siruta,23,45 753,2,10
45 888,CÃNEŞTI,siruta,3,109,2,10
45 897,CÃNEŞTI,siruta,22,45 888,2,10
45 904,GONŢEŞTI,siruta,23,45 888,2,10
45 913,NEGOŞINA,siruta,23,45 888,2,10
45 922,PÃCURILE,siruta,23,45 888,2,10
45 931,ŞUCHEA,siruta,23,45 888,2,10
45 940,VALEA VERZEI,siruta,23,45 888,2,10
45 959,CÃTINA,siruta,3,109,2,10
45 968,CÃTINA,siruta,22,45 959,2,10
45 977,CORBU,siruta,23,45 959,2,10
45 986,SLOBOZIA,siruta,23,45 959,2,10
45 995,VALEA CÃTINEI,siruta,23,45 959,2,10
46 000,ZELETIN,siruta,23,45 959,2,10
46 019,CERNÃTEŞTI,siruta,3,109,2,10
46 028,CERNÃTEŞTI,siruta,22,46 019,2,10
46 037,ALDENI,siruta,23,46 019,2,10
46 046,BÃEŞTI,siruta,23,46 019,2,10
46 055,CÃLDÃRUŞA,siruta,23,46 019,2,10
46 064,FULGA,siruta,23,46 019,2,10
46 073,MANASIA,siruta,23,46 019,2,10
46 082,VLÃDENI,siruta,23,46 019,2,10
46 091,ZÃRNEŞTII DE SLÃNIC,siruta,23,46 019,2,10
46 108,CHILIILE,siruta,3,109,2,10
46 117,CHILIILE,siruta,22,46 108,2,10
46 126,BUDEŞTI,siruta,23,46 108,2,10
46 135,CREVELEŞTI,siruta,23,46 108,2,10
46 144,GHIOCARI,siruta,23,46 108,2,10
46 153,GLODU-PETCARI,siruta,23,46 108,2,10
46 162,POIANA PLETARI,siruta,23,46 108,2,10
46 171,TRESTIOARA,siruta,23,46 108,2,10
46 180,CHIOJDU,siruta,3,109,2,10
46 199,CHIOJDU,siruta,22,46 180,2,10
46 206,BÂSCA CHIOJDULUI,siruta,23,46 180,2,10
46 215,CÃTIAŞU,siruta,23,46 180,2,10
46 224,LERA,siruta,23,46 180,2,10
46 233,PLESCIOARA,siruta,23,46 180,2,10
46 242,POENIŢELE,siruta,23,46 180,2,10
46 251,CILIBIA,siruta,3,109,2,10
46 260,CILIBIA,siruta,22,46 251,2,10
46 279,GARA CILIBIA,siruta,23,46 251,2,10
46 288,MÂNZU,siruta,23,46 251,2,10
46 297,MOVILA OII,siruta,23,46 251,2,10
46 304,POŞTA,siruta,23,46 251,2,10
46 313,CISLÃU,siruta,3,109,2,10
46 322,CISLÃU,siruta,22,46 313,2,10
46 331,BÃRÃŞTI,siruta,23,46 313,2,10
46 340,BUDA CRÃCIUNEŞTI,siruta,23,46 313,2,10
46 359,GURA BÂSCEI,siruta,23,46 313,2,10
46 368,SCÃRIŞOARA,siruta,23,46 313,2,10
46 377,COCHIRLEANCA,siruta,3,109,2,10
46 386,COCHIRLEANCA,siruta,22,46 377,2,10
46 395,BOBOC,siruta,23,46 377,2,10
46 402,GARA BOBOCU,siruta,23,46 377,2,10
46 411,ROŞIORU,siruta,23,46 377,2,10
46 420,TÂRLELE,siruta,23,46 377,2,10
46 439,COLŢI,siruta,3,109,2,10
46 448,COLŢI,siruta,22,46 439,2,10
46 457,ALUNIŞ,siruta,23,46 439,2,10
46 466,COLŢII DE JOS,siruta,23,46 439,2,10
46 475,MUSCELU CÃRÃMÃNEŞTI,siruta,23,46 439,2,10
46 484,COSTEŞTI,siruta,3,109,2,10
46 493,COSTEŞTI,siruta,22,46 484,2,10
46 509,BUDIŞTENI,siruta,23,46 484,2,10
46 518,GOMOEŞTI,siruta,23,46 484,2,10
46 527,GROŞANI,siruta,23,46 484,2,10
46 536,PIETROSU,siruta,23,46 484,2,10
46 545,SPÃTARU,siruta,23,46 484,2,10
46 554,COZIENI,siruta,3,109,2,10
46 563,COZIENI,siruta,22,46 554,2,10
46 572,ANINI,siruta,23,46 554,2,10
46 581,BÃLÃNEŞTI,siruta,23,46 554,2,10
46 590,BERCEŞTI,siruta,23,46 554,2,10
46 607,CIOCÃNEŞTI,siruta,23,46 554,2,10
46 616,COCÂRCENI,siruta,23,46 554,2,10
46 625,COLŢENI,siruta,23,46 554,2,10
46 634,FAŢA LUI NAN,siruta,23,46 554,2,10
46 643,GLODURILE,siruta,23,46 554,2,10
46 652,IZVORU,siruta,23,46 554,2,10
46 661,LUNGEŞTI,siruta,23,46 554,2,10
46 670,NISTOREŞTI,siruta,23,46 554,2,10
46 689,PIETRARU,siruta,23,46 554,2,10
46 698,PUNGA,siruta,23,46 554,2,10
46 705,TEIŞU,siruta,23,46 554,2,10
46 714,TRESTIA,siruta,23,46 554,2,10
46 723,TULBUREA,siruta,23,46 554,2,10
46 732,VALEA BANULUI,siruta,23,46 554,2,10
46 741,VALEA ROATEI,siruta,23,46 554,2,10
46 750,ZÃPODIA,siruta,23,46 554,2,10
50 564,FLORICA,siruta,3,109,2,10
47 603,FLORICA,siruta,22,50 564,2,10
46 769,GÃLBINAŞI,siruta,3,109,2,10
46 778,GÃLBINAŞI,siruta,22,46 769,2,10
46 787,BENTU,siruta,23,46 769,2,10
46 796,TÃBÃRÃŞTI,siruta,23,46 769,2,10
46 803,GHERÃSENI,siruta,3,109,2,10
46 812,GHERÃSENI,siruta,22,46 803,2,10
46 821,SUDIŢI,siruta,23,46 803,2,10
46 830,GHERGHEASA,siruta,3,109,2,10
46 849,GHERGHEASA,siruta,22,46 830,2,10
46 858,SÃLCIOARA,siruta,23,46 830,2,10
46 867,GLODEANU SÃRAT,siruta,3,109,2,10
46 876,GLODEANU SÃRAT,siruta,22,46 867,2,10
46 885,CÃLDÃRUŞEANCA,siruta,23,46 867,2,10
46 894,ILEANA,siruta,23,46 867,2,10
46 901,PITULICEA,siruta,23,46 867,2,10
46 910,GLODEANU-SILIŞTEA,siruta,3,109,2,10
46 929,GLODEANU-SILIŞTEA,siruta,22,46 910,2,10
46 938,CASOTA,siruta,23,46 910,2,10
46 947,CÂRLIGU MARE,siruta,23,46 910,2,10
46 956,CÂRLIGU MIC,siruta,23,46 910,2,10
46 965,CORBU,siruta,23,46 910,2,10
46 974,COTORCA,siruta,23,46 910,2,10
46 983,SATU NOU,siruta,23,46 910,2,10
46 992,VÃCÃREASCA,siruta,23,46 910,2,10
47 006,GREBÃNU,siruta,3,109,2,10
47 015,GREBÃNU,siruta,22,47 006,2,10
47 024,HOMEŞTI,siruta,23,47 006,2,10
47 033,LIVADA,siruta,23,47 006,2,10
47 042,LIVADA MICÃ,siruta,23,47 006,2,10
47 051,PLEVNA,siruta,23,47 006,2,10
47 060,ZÃPLAZI,siruta,23,47 006,2,10
47 079,GURA TEGHII,siruta,3,109,2,10
47 088,GURA TEGHII,siruta,22,47 079,2,10
47 097,FURTUNEŞTI,siruta,23,47 079,2,10
47 104,NEMERTEA,siruta,23,47 079,2,10
47 113,PÃLTINIŞ,siruta,23,47 079,2,10
47 122,SECUIU,siruta,23,47 079,2,10
47 131,VADU OII,siruta,23,47 079,2,10
47 140,VARLAAM,siruta,23,47 079,2,10
47 159,LARGU,siruta,3,109,2,10
47 168,LARGU,siruta,22,47 159,2,10
47 177,SCÃRLÃTEŞTI,siruta,23,47 159,2,10
47 186,LOPÃTARI,siruta,3,109,2,10
47 195,LOPÃTARI,siruta,22,47 186,2,10
47 202,BREBU,siruta,23,47 186,2,10
47 211,FUNDATA,siruta,23,47 186,2,10
47 220,LUNCILE,siruta,23,47 186,2,10
47 239,PESTRIŢU,siruta,23,47 186,2,10
47 248,PLAIU NUCULUI,siruta,23,47 186,2,10
47 257,PLOŞTINA,siruta,23,47 186,2,10
47 266,POTECU,siruta,23,47 186,2,10
47 275,SÃRENI,siruta,23,47 186,2,10
47 284,TERCA,siruta,23,47 186,2,10
47 293,VÂRTEJU,siruta,23,47 186,2,10
47 300,LUCIU,siruta,3,109,2,10
47 319,LUCIU,siruta,22,47 300,2,10
47 328,CARAGELE,siruta,23,47 300,2,10
47 337,MÃGURA,siruta,3,109,2,10
47 346,MÃGURA,siruta,22,47 337,2,10
47 355,CIUTA,siruta,23,47 337,2,10
47 373,MÃRÃCINENI,siruta,3,109,2,10
47 382,MÃRÃCINENI,siruta,22,47 373,2,10
47 391,CÃPÃŢÂNEŞTI,siruta,23,47 373,2,10
47 408,POTOCENI,siruta,23,47 373,2,10
47 417,MÃRGÃRITEŞTI,siruta,3,109,2,10
47 426,MÃRGÃRITEŞTI,siruta,22,47 417,2,10
47 435,CÂMPULUNGEANCA,siruta,23,47 417,2,10
47 444,FÂNTÂNELE,siruta,23,47 417,2,10
47 630,MÂNZÃLEŞTI,siruta,3,109,2,10
47 649,MÂNZÃLEŞTI,siruta,22,47 630,2,10
47 658,BEŞLII,siruta,23,47 630,2,10
47 667,BUŞTEA,siruta,23,47 630,2,10
47 676,CIREŞU,siruta,23,47 630,2,10
47 685,GHIZDITA,siruta,23,47 630,2,10
47 694,GURA BÃDICULUI,siruta,23,47 630,2,10
47 701,JGHIAB,siruta,23,47 630,2,10
47 710,PLAVÃŢU,siruta,23,47 630,2,10
47 729,POIANA VÂLCULUI,siruta,23,47 630,2,10
47 738,SATU VECHI,siruta,23,47 630,2,10
47 747,TRESTIOARA,siruta,23,47 630,2,10
47 756,VALEA COTOAREI,siruta,23,47 630,2,10
47 765,VALEA URSULUI,siruta,23,47 630,2,10
47 453,MEREI,siruta,3,109,2,10
47 462,MEREI,siruta,22,47 453,2,10
47 471,CIOBÃNOAIA,siruta,23,47 453,2,10
47 480,DEALUL VIEI,siruta,23,47 453,2,10
47 499,DOBRILEŞTI,siruta,23,47 453,2,10
47 505,GURA SÃRÃŢII,siruta,23,47 453,2,10
47 514,IZVORU DULCE,siruta,23,47 453,2,10
47 523,LIPIA,siruta,23,47 453,2,10
47 532,NENCIULEŞTI,siruta,23,47 453,2,10
47 541,OGRÃZILE,siruta,23,47 453,2,10
47 550,SÃRATA-MONTEORU,siruta,23,47 453,2,10
47 569,VALEA PUŢULUI MEREI,siruta,23,47 453,2,10
47 578,MIHÃILEŞTI,siruta,3,109,2,10
47 587,MIHÃILEŞTI,siruta,22,47 578,2,10
47 596,COLŢÃNENI,siruta,23,47 578,2,10
47 612,MÃRGINEANU,siruta,23,47 578,2,10
47 621,SATU NOU,siruta,23,47 578,2,10
47 774,MOVILA BANULUI,siruta,3,109,2,10
47 783,MOVILA BANULUI,siruta,22,47 774,2,10
47 792,CIORANCA,siruta,23,47 774,2,10
47 809,LIMPEZIŞ,siruta,23,47 774,2,10
47 818,MURGEŞTI,siruta,3,109,2,10
47 827,MURGEŞTI,siruta,22,47 818,2,10
47 836,BATOGU,siruta,23,47 818,2,10
47 845,VALEA RATEI,siruta,23,47 818,2,10
47 854,NÃENI,siruta,3,109,2,10
47 863,NÃENI,siruta,22,47 854,2,10
47 881,FÂNTÂNELE,siruta,23,47 854,2,10
47 872,FINŢEŞTI,siruta,23,47 854,2,10
47 890,PROŞCA,siruta,23,47 854,2,10
47 907,VÂRF,siruta,23,47 854,2,10
48 021,ODÃILE,siruta,3,109,2,10
48 030,ODÃILE,siruta,22,48 021,2,10
48 049,CAPU SATULUI,siruta,23,48 021,2,10
48 058,CORNEANU,siruta,23,48 021,2,10
48 067,GORÂNI,siruta,23,48 021,2,10
48 076,LACU,siruta,23,48 021,2,10
48 085,PIATRA ALBÃ,siruta,23,48 021,2,10
48 094,POSOBEŞTI,siruta,23,48 021,2,10
48 101,SCOROŞEŞTI,siruta,23,48 021,2,10
